Voucher_No,Date,Account_Head,Party_Name,Debit_Amount,Credit_Amount,Narration,Cost_Center,Created_By
RET/24-25/121567,2024-08-02 19:40:00,Vendor Purchase - FMCG,City Bright Electricals,178.57,0.0,Being vendor purchase - fmcg recorded for City Bright Electricals,Back Office,store_mgr_sharma
RET/24-25/SUN-301082,2024-07-21 23:19:00,Customer Sales Returns & Refunds,Walk-in Customer (Unverified),4492.89,0.0,Night closing cash adjustment / defective goods return,Back Office,cashier_amit
RET/24-25/107427,2024-10-08 15:39:00,POS Cash Sales,Walk-in Customer,0.0,292.3,Being pos cash sales recorded for Walk-in Customer,Back Office,accountant_verma
RET/24-25/120725,2024-12-22 12:06:00,UPI / Card Collections,UPI / Card Swipes,0.0,4857.9,Being upi / card collections recorded for UPI / Card Swipes,Retail Counter 1,cashier_amit
RET/24-25/104181,2024-07-02 19:00:00,POS Cash Sales,Walk-in Customer,0.0,690.92,Being pos cash sales recorded for Walk-in Customer,Store Godown,cashier_priya
RET/24-25/118701,2024-11-05 13:03:00,POS Cash Sales,Walk-in Customer,0.0,7380.09,Being pos cash sales recorded for Walk-in Customer,Dairy Section,accountant_verma
RET/24-25/115414,2024-08-16 21:33:00,UPI / Card Collections,UPI / Card Swipes,0.0,471.02,Being upi / card collections recorded for UPI / Card Swipes,Grocery Section,cashier_rahul
RET/24-25/112154,2024-09-22 13:20:00,POS Cash Sales,Walk-in Customer,0.0,3328.49,Being pos cash sales recorded for Walk-in Customer,Dairy Section,cashier_priya
RET/24-25/100579,2024-08-12 11:01:00,Packaging Materials,Rapid Logistics Services,5924.67,0.0,Being packaging materials recorded for Rapid Logistics Services,Dairy Section,accountant_verma
RET/24-25/102168,2024-12-05 09:10:00,POS Cash Sales,Walk-in Customer,0.0,988.09,Being pos cash sales recorded for Walk-in Customer,Retail Counter 2,cashier_priya
RET/24-25/124419,2024-12-20 10:05:00,POS Cash Sales,Walk-in Customer,0.0,3891.58,Being pos cash sales recorded for Walk-in Customer,Store Godown,accountant_verma
RET/24-25/100250,2024-12-28 17:12:00,Customer Sales Returns & Refunds,Walk-in Customer,0.0,260.04,Being customer sales returns & refunds recorded for Walk-in Customer,Express Checkout,cashier_priya
RET/24-25/115692,2024-06-20 21:21:00,POS Cash Sales,Walk-in Customer,0.0,974.85,Being pos cash sales recorded for Walk-in Customer,Retail Counter 1,store_mgr_sharma
RET/24-25/109971,2024-08-07 18:58:00,POS Cash Sales,Walk-in Customer,0.0,3333.6,Being pos cash sales recorded for Walk-in Customer,Express Checkout,cashier_priya
RET/24-25/116180,2024-11-08 15:52:00,Electricity & Utilities,Sundry Creditors Pool,1333.39,0.0,Being electricity & utilities recorded for Sundry Creditors Pool,Store Godown,cashier_priya
RET/24-25/111489,2025-01-17 11:41:00,POS Cash Sales,UPI / Card Swipes,0.0,6436.59,Being pos cash sales recorded for UPI / Card Swipes,Back Office,accountant_verma
RET/24-25/109144,2025-02-23 09:21:00,Vendor Purchase - Staples,Shree Ganesh Packaging,766.82,0.0,Being vendor purchase - staples recorded for Shree Ganesh Packaging,Retail Counter 1,accountant_verma
RET/24-25/SUN-301532,2025-02-02 22:33:00,Customer Sales Returns & Refunds,Walk-in Customer (Unverified),4549.16,0.0,Night closing cash adjustment / defective goods return,Back Office,cashier_amit
RET/24-25/RND-200290,2025-01-16 20:42:00,Petty Cash Expenses,Daily Fresh Veggies Co.,5000.0,0.0,Urgent cash settlement round voucher - Petty Cash Expenses,Back Office,cashier_amit
RET/24-25/105771,2025-03-22 19:16:00,Customer Sales Returns & Refunds,Walk-in Customer,0.0,1081.91,Being customer sales returns & refunds recorded for Walk-in Customer,Retail Counter 2,cashier_amit
RET/24-25/RND-201246,2024-07-21 18:35:00,Staff Welfare & Tea,Daily Fresh Veggies Co.,5000.0,0.0,Urgent cash settlement round voucher - Staff Welfare & Tea,Back Office,cashier_amit
RET/24-25/102325,2024-08-28 21:25:00,Staff Welfare & Tea,QuickMart Distributor,3195.07,0.0,Being staff welfare & tea recorded for QuickMart Distributor,Store Godown,cashier_rahul
RET/24-25/115430,2024-10-18 13:08:00,UPI / Card Collections,UPI / Card Swipes,0.0,572.12,Being upi / card collections recorded for UPI / Card Swipes,Retail Counter 2,cashier_priya
RET/24-25/100430,2025-02-23 20:31:00,UPI / Card Collections,UPI / Card Swipes,0.0,287.66,Being upi / card collections recorded for UPI / Card Swipes,Store Godown,cashier_amit
RET/24-25/110768,2024-12-19 20:20:00,UPI / Card Collections,UPI / Card Swipes,0.0,3763.81,Being upi / card collections recorded for UPI / Card Swipes,Dairy Section,cashier_rahul
RET/24-25/102532,2024-04-25 17:01:00,POS Cash Sales,Walk-in Customer,0.0,2757.74,Being pos cash sales recorded for Walk-in Customer,Grocery Section,cashier_priya
RET/24-25/102457,2024-08-18 09:24:00,Staff Welfare & Tea,Daily Fresh Veggies Co.,1828.45,0.0,Being staff welfare & tea recorded for Daily Fresh Veggies Co.,Retail Counter 1,store_mgr_sharma
RET/24-25/119186,2024-07-04 11:57:00,Staff Welfare & Tea,Sundry Creditors Pool,869.72,0.0,Being staff welfare & tea recorded for Sundry Creditors Pool,Back Office,cashier_priya
RET/24-25/RND-201735,2024-10-25 20:13:00,Petty Cash Expenses,Daily Fresh Veggies Co.,75000.0,0.0,Urgent cash settlement round voucher - Petty Cash Expenses,Back Office,cashier_amit
RET/24-25/122291,2024-12-02 12:30:00,Customer Sales Returns & Refunds,Walk-in Customer,0.0,466.62,Being customer sales returns & refunds recorded for Walk-in Customer,Grocery Section,accountant_verma
RET/24-25/111212,2024-04-02 15:08:00,Vendor Purchase - FMCG,Shree Ganesh Packaging,3223.23,0.0,Being vendor purchase - fmcg recorded for Shree Ganesh Packaging,Store Godown,accountant_verma
RET/24-25/100505,2024-11-12 17:13:00,Director / Owner Drawings,Hindustan Consumer Supplies,711.05,0.0,Being director / owner drawings recorded for Hindustan Consumer Supplies,Back Office,cashier_priya
RET/24-25/123112,2024-05-17 18:32:00,Vendor Purchase - FMCG,City Bright Electricals,1672.41,0.0,Being vendor purchase - fmcg recorded for City Bright Electricals,Grocery Section,cashier_priya
RET/24-25/118779,2024-04-03 10:46:00,POS Cash Sales,Walk-in Customer,0.0,338.33,Being pos cash sales recorded for Walk-in Customer,Dairy Section,cashier_amit
RET/24-25/119082,2024-12-01 21:25:00,Vendor Purchase - FMCG,SafeGuard Security Agency,2393.19,0.0,Being vendor purchase - fmcg recorded for SafeGuard Security Agency,Grocery Section,cashier_priya
RET/24-25/117894,2024-04-21 12:18:00,Petty Cash Expenses,Metro Cash & Carry,50.0,0.0,Being petty cash expenses recorded for Metro Cash & Carry,Retail Counter 2,cashier_amit
RET/24-25/119006,2024-10-18 16:53:00,Petty Cash Expenses,Amul Dairy Dist.,2756.96,0.0,Being petty cash expenses recorded for Amul Dairy Dist.,Grocery Section,cashier_rahul
RET/24-25/119690,2024-05-10 20:05:00,Petty Cash Expenses,Hindustan Consumer Supplies,2427.51,0.0,Being petty cash expenses recorded for Hindustan Consumer Supplies,Store Godown,cashier_priya
RET/24-25/RND-201593,2025-03-09 17:19:00,Petty Cash Expenses,Cashier Petty Cash Pool,50000.0,0.0,Urgent cash settlement round voucher - Petty Cash Expenses,Back Office,cashier_amit
RET/24-25/123179,2024-10-07 19:09:00,POS Cash Sales,Walk-in Customer,0.0,2432.67,Being pos cash sales recorded for Walk-in Customer,Dairy Section,store_mgr_sharma
RET/24-25/112626,2024-11-04 20:07:00,UPI / Card Collections,Walk-in Customer,0.0,1143.38,Being upi / card collections recorded for Walk-in Customer,Express Checkout,accountant_verma
RET/24-25/103834,2024-04-29 09:47:00,POS Cash Sales,Walk-in Customer,0.0,379.49,Being pos cash sales recorded for Walk-in Customer,Back Office,cashier_priya
RET/24-25/101330,2025-02-16 13:20:00,Vendor Purchase - FMCG,Hindustan Consumer Supplies,9798.42,0.0,Being vendor purchase - fmcg recorded for Hindustan Consumer Supplies,Retail Counter 2,cashier_priya
RET/24-25/121466,2024-08-15 19:19:00,Vendor Purchase - Staples,City Bright Electricals,158.11,0.0,Being vendor purchase - staples recorded for City Bright Electricals,Express Checkout,accountant_verma
RET/24-25/123828,2024-05-23 20:41:00,UPI / Card Collections,Walk-in Customer,0.0,14054.41,Being upi / card collections recorded for Walk-in Customer,Store Godown,cashier_amit
RET/24-25/102541,2025-03-30 19:19:00,POS Cash Sales,UPI / Card Swipes,0.0,260.85,Being pos cash sales recorded for UPI / Card Swipes,Back Office,cashier_amit
RET/24-25/SUN-300712,2025-02-02 22:04:00,Customer Sales Returns & Refunds,Walk-in Customer (Unverified),4924.69,0.0,Night closing cash adjustment / defective goods return,Back Office,cashier_amit
RET/24-25/121995,2024-11-25 12:55:00,Packaging Materials,Amul Dairy Dist.,5599.93,0.0,Being packaging materials recorded for Amul Dairy Dist.,Back Office,store_mgr_sharma
RET/24-25/111899,2024-10-05 10:48:00,POS Cash Sales,UPI / Card Swipes,0.0,5158.1,Being pos cash sales recorded for UPI / Card Swipes,Retail Counter 1,cashier_amit
RET/24-25/RND-200372,2024-12-17 10:31:00,Petty Cash Expenses,Anand Stationary,75000.0,0.0,Urgent cash settlement round voucher - Petty Cash Expenses,Back Office,cashier_amit
RET/24-25/RND-200725,2024-11-05 15:28:00,Petty Cash Expenses,Cashier Petty Cash Pool,100000.0,0.0,Urgent cash settlement round voucher - Petty Cash Expenses,Back Office,cashier_amit
RET/24-25/115805,2024-08-31 13:00:00,Director / Owner Drawings,Metro Cash & Carry,5025.73,0.0,Being director / owner drawings recorded for Metro Cash & Carry,Dairy Section,cashier_rahul
RET/24-25/109555,2024-04-13 09:01:00,POS Cash Sales,Walk-in Customer,0.0,18233.48,Being pos cash sales recorded for Walk-in Customer,Store Godown,accountant_verma
RET/24-25/107567,2025-01-12 16:48:00,Vendor Purchase - FMCG,Cashier Petty Cash Pool,272.46,0.0,Being vendor purchase - fmcg recorded for Cashier Petty Cash Pool,Grocery Section,accountant_verma
RET/24-25/103507,2024-09-19 14:00:00,POS Cash Sales,UPI / Card Swipes,0.0,1237.31,Being pos cash sales recorded for UPI / Card Swipes,Express Checkout,cashier_rahul
RET/24-25/108834,2024-08-19 15:47:00,UPI / Card Collections,Walk-in Customer,0.0,3355.84,Being upi / card collections recorded for Walk-in Customer,Express Checkout,cashier_rahul
RET/24-25/118784,2024-08-03 16:03:00,Petty Cash Expenses,SafeGuard Security Agency,935.36,0.0,Being petty cash expenses recorded for SafeGuard Security Agency,Retail Counter 1,cashier_rahul
RET/24-25/SUN-301957,2024-06-16 23:53:00,Customer Sales Returns & Refunds,Walk-in Customer (Unverified),4641.37,0.0,Night closing cash adjustment / defective goods return,Back Office,cashier_amit
RET/24-25/123587,2024-09-29 15:20:00,POS Cash Sales,Walk-in Customer,0.0,1271.86,Being pos cash sales recorded for Walk-in Customer,Store Godown,accountant_verma
RET/24-25/SUN-300367,2024-05-26 22:06:00,Customer Sales Returns & Refunds,Walk-in Customer (Unverified),4507.1,0.0,Night closing cash adjustment / defective goods return,Back Office,cashier_amit
RET/24-25/105844,2024-08-02 12:03:00,POS Cash Sales,Walk-in Customer,0.0,3419.66,Being pos cash sales recorded for Walk-in Customer,Back Office,cashier_priya
RET/24-25/RND-200976,2024-07-08 12:54:00,Shop Rent & Maintenance,Cashier Petty Cash Pool,50000.0,0.0,Urgent cash settlement round voucher - Shop Rent & Maintenance,Back Office,cashier_amit
RET/24-25/124198,2024-11-03 13:59:00,POS Cash Sales,Walk-in Customer,0.0,172.25,Being pos cash sales recorded for Walk-in Customer,Store Godown,store_mgr_sharma
RET/24-25/SUN-300981,2024-09-08 22:39:00,Customer Sales Returns & Refunds,Walk-in Customer (Unverified),4487.27,0.0,Night closing cash adjustment / defective goods return,Back Office,cashier_amit
RET/24-25/104845,2024-09-20 18:29:00,Shop Rent & Maintenance,Amul Dairy Dist.,2671.16,0.0,Being shop rent & maintenance recorded for Amul Dairy Dist.,Retail Counter 2,cashier_amit
RET/24-25/104985,2024-06-02 20:49:00,Vendor Purchase - FMCG,Amul Dairy Dist.,11232.17,0.0,Being vendor purchase - fmcg recorded for Amul Dairy Dist.,Grocery Section,cashier_rahul
RET/24-25/123399,2024-04-12 09:52:00,Vendor Purchase - FMCG,Shree Ganesh Packaging,246.04,0.0,Being vendor purchase - fmcg recorded for Shree Ganesh Packaging,Grocery Section,cashier_amit
RET/24-25/RND-200069,2024-06-24 17:10:00,Marketing & Promo Discounts,Cashier Petty Cash Pool,5000.0,0.0,Urgent cash settlement round voucher - Marketing & Promo Discounts,Back Office,cashier_amit
RET/24-25/120262,2024-07-28 15:36:00,POS Cash Sales,Walk-in Customer,0.0,3763.41,Being pos cash sales recorded for Walk-in Customer,Grocery Section,accountant_verma
RET/24-25/120856,2025-01-25 15:31:00,Vendor Purchase - FMCG,Rapid Logistics Services,2031.64,0.0,Being vendor purchase - fmcg recorded for Rapid Logistics Services,Retail Counter 2,cashier_amit
RET/24-25/RND-201322,2024-08-16 17:22:00,Marketing & Promo Discounts,Cashier Petty Cash Pool,20000.0,0.0,Urgent cash settlement round voucher - Marketing & Promo Discounts,Back Office,cashier_amit
RET/24-25/109317,2024-11-05 20:11:00,UPI / Card Collections,Walk-in Customer,0.0,366.34,Being upi / card collections recorded for Walk-in Customer,Dairy Section,accountant_verma
RET/24-25/RND-200006,2025-03-30 12:03:00,Marketing & Promo Discounts,Cashier Petty Cash Pool,100000.0,0.0,Urgent cash settlement round voucher - Marketing & Promo Discounts,Back Office,cashier_amit
RET/24-25/114847,2024-10-29 19:31:00,POS Cash Sales,UPI / Card Swipes,0.0,2057.39,Being pos cash sales recorded for UPI / Card Swipes,Store Godown,accountant_verma
RET/24-25/107842,2025-01-02 21:59:00,Vendor Purchase - Staples,Daily Fresh Veggies Co.,3151.35,0.0,Being vendor purchase - staples recorded for Daily Fresh Veggies Co.,Express Checkout,store_mgr_sharma
RET/24-25/SUN-300747,2024-11-24 23:25:00,Customer Sales Returns & Refunds,Walk-in Customer (Unverified),4387.49,0.0,Night closing cash adjustment / defective goods return,Back Office,cashier_amit
RET/24-25/SUN-302084,2024-08-11 22:41:00,Customer Sales Returns & Refunds,Walk-in Customer (Unverified),4459.84,0.0,Night closing cash adjustment / defective goods return,Back Office,cashier_amit
RET/24-25/113048,2024-07-04 15:22:00,Electricity & Utilities,Sundry Creditors Pool,1262.16,0.0,Being electricity & utilities recorded for Sundry Creditors Pool,Grocery Section,cashier_rahul
RET/24-25/125099,2025-01-18 18:43:00,POS Cash Sales,Walk-in Customer,0.0,650.22,Being pos cash sales recorded for Walk-in Customer,Express Checkout,store_mgr_sharma
RET/24-25/114856,2024-12-22 11:58:00,POS Cash Sales,Walk-in Customer,0.0,1078.26,Being pos cash sales recorded for Walk-in Customer,Back Office,cashier_rahul
RET/24-25/125013,2024-07-30 10:42:00,Staff Welfare & Tea,Metro Cash & Carry,330.3,0.0,Being staff welfare & tea recorded for Metro Cash & Carry,Dairy Section,cashier_amit
RET/24-25/110739,2024-10-24 20:15:00,POS Cash Sales,UPI / Card Swipes,0.0,202.08,Being pos cash sales recorded for UPI / Card Swipes,Back Office,accountant_verma
RET/24-25/116094,2024-10-24 20:22:00,Freight & Local Cartage,Hindustan Consumer Supplies,3482.19,0.0,Being freight & local cartage recorded for Hindustan Consumer Supplies,Express Checkout,cashier_priya
RET/24-25/102208,2024-09-15 13:32:00,Vendor Purchase - Staples,Amul Dairy Dist.,891.61,0.0,Being vendor purchase - staples recorded for Amul Dairy Dist.,Dairy Section,store_mgr_sharma
RET/24-25/118840,2024-06-02 21:54:00,Staff Welfare & Tea,Amul Dairy Dist.,873.83,0.0,Being staff welfare & tea recorded for Amul Dairy Dist.,Dairy Section,store_mgr_sharma
RET/24-25/SUN-300372,2024-05-12 22:49:00,Customer Sales Returns & Refunds,Walk-in Customer (Unverified),4797.18,0.0,Night closing cash adjustment / defective goods return,Back Office,cashier_amit
RET/24-25/122372,2024-09-29 10:46:00,UPI / Card Collections,Walk-in Customer,0.0,245.01,Being upi / card collections recorded for Walk-in Customer,Express Checkout,store_mgr_sharma
RET/24-25/102266,2024-09-02 15:05:00,UPI / Card Collections,UPI / Card Swipes,0.0,132.67,Being upi / card collections recorded for UPI / Card Swipes,Retail Counter 2,store_mgr_sharma
RET/24-25/105226,2024-08-04 14:13:00,POS Cash Sales,UPI / Card Swipes,0.0,767.01,Being pos cash sales recorded for UPI / Card Swipes,Dairy Section,cashier_amit
RET/24-25/SUN-300401,2024-04-21 23:29:00,Customer Sales Returns & Refunds,Walk-in Customer (Unverified),4889.9,0.0,Night closing cash adjustment / defective goods return,Back Office,cashier_amit
RET/24-25/121578,2024-09-24 09:18:00,Petty Cash Expenses,Shree Ganesh Packaging,1247.58,0.0,Being petty cash expenses recorded for Shree Ganesh Packaging,Store Godown,accountant_verma
RET/24-25/120122,2025-01-09 12:50:00,Security & Housekeeping,SafeGuard Security Agency,12892.02,0.0,Being security & housekeeping recorded for SafeGuard Security Agency,Retail Counter 1,accountant_verma
RET/24-25/117892,2024-04-02 18:53:00,UPI / Card Collections,Walk-in Customer,0.0,997.46,Being upi / card collections recorded for Walk-in Customer,Dairy Section,cashier_rahul
RET/24-25/120927,2025-02-11 10:49:00,Vendor Purchase - Staples,Sundry Creditors Pool,323.72,0.0,Being vendor purchase - staples recorded for Sundry Creditors Pool,Retail Counter 1,store_mgr_sharma
RET/24-25/113022,2024-11-24 21:23:00,UPI / Card Collections,Walk-in Customer,0.0,1060.62,Being upi / card collections recorded for Walk-in Customer,Retail Counter 2,cashier_priya
RET/24-25/120736,2024-10-09 16:47:00,POS Cash Sales,Walk-in Customer,0.0,4193.47,Being pos cash sales recorded for Walk-in Customer,Grocery Section,cashier_amit
RET/24-25/RND-201866,2025-01-24 14:39:00,Marketing & Promo Discounts,Daily Fresh Veggies Co.,15000.0,0.0,Urgent cash settlement round voucher - Marketing & Promo Discounts,Back Office,cashier_amit
RET/24-25/111740,2024-09-04 12:38:00,POS Cash Sales,Walk-in Customer,0.0,1307.88,Being pos cash sales recorded for Walk-in Customer,Dairy Section,accountant_verma
